Country,Country Code,Series,Series Code,2022 [2022],2022M01 [2022M01],2022M02 [2022M02],2022M03 [2022M03],2022M04 [2022M04],2022M05 [2022M05],2022M06 [2022M06],2022M07 [2022M07],2022M08 [2022M08],2022M09 [2022M09],2022M10 [2022M10],2022M11 [2022M11],2022M12 [2022M12],2022Q1 [2022Q1],2022Q2 [2022Q2],2022Q3 [2022Q3],2022Q4 [2022Q4],2023 [2023],2023M01 [2023M01],2023M02 [2023M02],2023M03 [2023M03],2023M04 [2023M04],2023M05 [2023M05],2023M06 [2023M06],2023M07 [2023M07],2023M08 [2023M08],2023M09 [2023M09],2023M10 [2023M10],2023M11 [2023M11],2023M12 [2023M12],2023Q1 [2023Q1],2023Q2 [2023Q2],2023Q3 [2023Q3],2023Q4 [2023Q4]
Canada,CAN,"Core CPI,not seas.adj,,,",CORENS,127.06839904421,123.20788530466,123.9247311828,125.08960573477,125.8064516129,126.88172043011,127.41935483871,128.22580645161,128.22580645161,128.67383512545,129.12186379928,129.21146953405,129.03225806452,..,..,..,..,132.01164874552,129.30107526882,129.92831541219,130.73476702509,131.36200716846,131.89964157706,131.89964157706,132.6164874552,132.8853046595,132.79569892473,133.51254480287,133.78136200717,133.4229390681,..,..,..,..
Canada,CAN,"Core CPI,seas.adj,,,",CORESA,126.48676776688,123.28278322926,123.72881355932,124.53166815343,125.24531668153,125.95896520963,126.58340767172,127.1186440678,127.38626226583,128.01070472792,128.27832292596,128.63514719001,129.08117752007,..,..,..,..,131.41540291407,129.34879571811,129.88403211418,130.24085637823,130.6868867083,130.86529884032,131.13291703836,131.48974130241,132.02497769848,132.20338983051,132.64942016057,133.18465655665,133.27386262266,..,..,..,..
Canada,CAN,"CPI Price, % y-o-y, median weighted, seas. adj.,",CPTOTSAXMZGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"CPI Price, % y-o-y, not seas. adj.,,",CPTOTSAXNZGY,6.79691637733,5.18358531317,5.74300071788,6.59025787966,6.85714285714,7.69230769231,8.08510638298,7.56183745583,6.95713281799,6.84835779175,6.88456189152,6.78670360111,6.34482758621,..,..,..,..,3.87370509147,5.95482546201,5.29531568228,4.36827956989,4.3449197861,3.30687830688,2.75590551181,3.28515111695,4.00788436268,3.72792674951,3.05790500976,3.11284046693,3.43709468223,..,..,..,..
Canada,CAN,"CPI Price, seas. adj.,,,",CPTOTSAXN,130.59873344847,126.16580310881,127.20207253886,128.49740932643,129.18825561313,130.56994818653,131.60621761658,131.43350604491,131.43350604491,132.03799654577,132.72884283247,133.16062176166,133.16062176166,..,..,..,..,135.65774323546,133.67875647668,133.9378238342,134.11053540587,134.80138169257,134.88773747841,135.23316062176,135.75129533679,136.701208981,136.96027633852,136.78756476684,137.30569948187,137.73747841105,..,..,..,..
Canada,CAN,"CPI Price,not seas.adj,,,",CPTOTNSXN,131.4002316826,126.2380538662,127.54126846221,129.36576889661,130.14769765421,131.97219808862,132.84100781929,133.01476976542,132.58036490009,132.66724587315,133.62293657689,133.79669852302,133.01476976542,..,..,..,..,136.49724876919,133.70981754996,134.23110338836,134.92615117289,135.88184187663,136.40312771503,136.57688966116,137.35881841877,137.88010425717,137.70634231103,137.7932232841,137.96698523024,137.5325803649,..,..,..,..
Canada,CAN,"Exchange rate, new LCU per USD extended backward, period average,,",DPANUSSPB,1.30159677403,1.26219047619,1.272225,1.26604347826,1.26216666667,1.28465909091,1.28218181818,1.29333333333,1.29173913043,1.33247727273,1.37019047619,1.34313636364,1.35881818182,..,..,..,..,1.34943940453,1.34302272727,1.343325,1.36776086957,1.3489,1.352,1.33063636364,1.32173809524,1.34704347826,1.35469047619,1.36959090909,1.37163636364,1.34292857143,..,..,..,..
Canada,CAN,"Exchange rate, old LCU per USD extended forward, period average,,",DPANUSSPF,1.30159677403,1.26219047619,1.272225,1.26604347826,1.26216666667,1.28465909091,1.28218181818,1.29333333333,1.29173913043,1.33247727273,1.37019047619,1.34313636364,1.35881818182,..,..,..,..,1.34943940453,1.34302272727,1.343325,1.36776086957,1.3489,1.352,1.33063636364,1.32173809524,1.34704347826,1.35469047619,1.36959090909,1.37163636364,1.34292857143,..,..,..,..
Canada,CAN,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,478306.566329889,38882.2130209242,38916.5323173484,38504.5911038806,41635.9708134232,40987.3284925042,40961.9463864211,39239.5632755093,39011.2748144909,40043.0968659466,40806.1311151583,39941.8706523846,39376.0474718977,116303.336442153,123585.245692349,118293.934955947,120124.049239441,501075.94402264,39747.1999397485,40584.9718145233,41515.6959663615,41826.2010541996,42644.8632171743,42661.7704121686,41703.724466605,41396.0884983701,41425.7208785775,42341.1682077629,42569.101887997,42659.4376791516,121847.867720633,127132.834683543,124525.533843553,127569.707774912
Canada,CAN,"Exports Merchandise, Customs, constant US$, millions, seas. adj.",DXGSRMRCHSAKD,481871.805454422,38925.2549729325,39734.3726113931,40464.127171275,40434.3071366189,41696.0168493014,40876.6445022325,40064.8629298627,39684.9281853018,40296.0194352422,40161.6785318541,39824.3664280693,39709.2267003381,119123.754755601,123006.968488153,120045.810550407,119695.271660262,504829.701197368,42178.6990907453,40961.5714078451,41509.3421178392,42503.4297958231,42460.5084444609,41297.1275778078,41542.373460012,42460.1666968513,42769.9815884177,42477.0074062557,42227.076447788,42442.417163522,124649.61261643,126261.065818092,126772.521745281,127146.501017566
Canada,CAN,"Exports Merchandise, Customs, current US$, millions, not seas. adj.",DXGSRMRCHNSCD,602492.182175128,46385.4891925489,47599.0872382532,49411.5256009524,54423.7684070784,55483.1643089437,55190.6774329801,51338.7983791805,49998.1779975645,48961.3068881249,48384.788150722,47837.9632607401,47477.4353180394,143396.102031755,165097.610149002,150298.28326487,143700.186729502,570540.691078247,47473.4876249958,47357.8411000758,47300.779045655,47399.1292086684,47386.6152850453,47360.0650217203,47149.3068525264,47222.3125844233,47408.9106512439,48247.510879884,48257.4862463801,47977.246577628,142132.107770727,142145.809515434,141780.530088194,144482.243703892
Canada,CAN,"Exports Merchandise, Customs, current US$, millions, seas. adj.",DXGSRMRCHSACD,602508.1,46538.4,48406.8,51567.3,52232.8,55681.6,54512,51703.4,50195.7,48964.3,47424.6,47401.6,47879.6,146512.5,162426.4,150863.4,142705.8,570632.7,50386.3,47641.2,47037,47657.1,46537.7,45461.1,46359.9,47781.5,48574.9,48104.4,47470.6,47621,145064.5,139655.9,142716.3,143196
Canada,CAN,"Exports Merchandise, Customs, Price, US$, not seas. adj.",DXGSRMRCHNSXD,1.2591131996,1.19297451427,1.22310710651,1.28326322094,1.30713340758,1.35366627564,1.34736462258,1.30834275649,1.28163404645,1.22271529228,1.18572348881,1.1976896044,1.2057440593,1.23311494724,1.3360547686,1.27089736507,1.1963857175,1.1390588219,1.19438571011,1.166881212,1.13934688904,1.13324012255,1.11119163506,1.11012891786,1.130577843,1.14074334792,1.14443175993,1.13949408866,1.13362707001,1.12465726666,1.16687127039,1.11818689182,1.13858431695,1.13259280845
Canada,CAN,"Exports Merchandise, Customs, Price, US$, seas. adj.",DXGSRMRCHSAXD,1.24969588767,1.19558369065,1.2182600811,1.27439546099,1.29179411492,1.3354177259,1.33357325837,1.29049237209,1.26485550801,1.21511505817,1.18084207966,1.1902662679,1.20575503425,1.22941307758,1.32026169973,1.25682097942,1.19228779394,1.13038498317,1.19459113453,1.16307061381,1.13316659817,1.12125304308,1.09602314492,1.10082958952,1.11596656952,1.12532530409,1.13572412697,1.13248090996,1.12417443956,1.12201432394,1.16360944884,1.10603525917,1.1256720002,1.12622322449
Canada,CAN,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,2349524.5,..,..,..,..,..,..,..,..,..,..,..,..,581725.25,587179.25,590733.25,589886.75,2385442.75,..,..,..,..,..,..,..,..,..,..,..,..,595588.75,596820,595994.75,597039.25
Canada,CAN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,2027021.35085817,..,..,..,..,..,..,..,..,..,..,..,..,501875.805969807,506581.172714261,509647.339456064,508917.03271804,2058009.34848725,..,..,..,..,..,..,..,..,..,..,..,..,513836.358199682,514898.602938243,514186.629358144,515087.757991181
Canada,CAN,"GDP,current LCU,millions,seas. adj.,",NYGDPMKTPSACN,2850940,..,..,..,..,..,..,..,..,..,..,..,..,693777,722546,718002,716615,2933810,..,..,..,..,..,..,..,..,..,..,..,..,720784,726105,737792,749129
Canada,CAN,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,2191536.3679792,..,..,..,..,..,..,..,..,..,..,..,..,547652.540112875,566109.613813216,549835.010372315,527939.203680798,2174077.37260357,..,..,..,..,..,..,..,..,..,..,..,..,533372.984060307,540318.827246098,550115.912988843,550269.648308318
Canada,CAN,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",DMGSRMRCHSAKD,481332.648509949,37689.0692232558,38775.2673163751,40937.5681177647,41649.4116385972,40530.5396256797,41133.256074079,40495.505426161,41409.6147091919,40299.1413974379,40229.6277284695,39303.5333224598,38880.1139304772,117401.904657396,123313.207338356,122204.261532791,118413.274981407,473376.337052719,40272.268288069,39649.1541291688,38507.4776977851,38390.0278183339,40240.3817060283,40643.0079142621,39080.1173910244,39289.9468575705,39841.675242805,38402.769575329,39235.0677709885,39824.4426613537,118428.900115023,119273.417438624,118211.7394914,117462.280007671
Canada,CAN,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",DMGSRMRCHNSCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Imports Merchandise, Customs, current US$, millions, seas. adj.",DMGSRMRCHSACD,585863.1,44254.1,46014.7,49591.5,50941.2,50095.2,51584.7,50465.3,50780.1,48897.6,48357,47863.8,47017.9,139860.3,152621.1,150143,143238.7,571203.3,48934.4,47757.6,45979.2,46479.9,48383.6,49152.3,47245.3,47745.2,47957.2,46287.2,47111.8,48169.6,142671.2,144015.8,142947.7,141568.6
Canada,CAN,"Imports Merchandise, Customs, Price, US$, not seas. adj.",DMGSRMRCHNSXD,1.22696327761,1.17915789346,1.1958098939,1.22471854285,1.23250483614,1.24651193708,1.25684365716,1.25386181374,1.22984886226,1.22274556397,1.2206020084,1.23667871655,1.22427560581,1.1998954434,1.24528681013,1.23548541332,1.22718544359,1.21686857423,1.22354561256,1.21381688982,1.20698654089,1.22103881913,1.21354272716,1.21298495067,1.21442560768,1.2217789481,1.21206998586,1.22206356309,1.21653784762,1.22363139818,1.21478301442,1.21585549899,1.21609151388,1.22074426963
Canada,CAN,"Imports Merchandise, Customs, Price, US$, seas. adj.",DMGSRMRCHSAXD,1.2167025703,1.174189252,1.18670232818,1.21139340415,1.22309530905,1.23598650456,1.25408744465,1.24619508928,1.22628767151,1.21336580146,1.20202454585,1.217798909,1.20930458393,1.19076166145,1.23772308609,1.22861618742,1.20970934626,1.20662765811,1.2150892433,1.20450488917,1.19403302291,1.21072847928,1.20236434022,1.20936669116,1.20893444427,1.21520144003,1.20369436545,1.2053089012,1.20075745185,1.20954862845,1.20454238512,1.20748650355,1.20927674992,1.20520499384
Canada,CAN,"Industrial Production, constant US$, seas. adj.,,",IPTOTSAKD,266177384707.835,21938317368.811,22000865684.6791,22154209942.9362,22293430387.9328,22202634445.5437,22374137892.2786,22378173267.4959,22345890265.7576,22404403206.4083,22113856190.7633,22105785440.3287,21865680614.8998,..,..,..,..,266621275981.737,22144121504.893,22267200449.0204,22339837202.9316,22275271199.455,22224829009.2388,22226846696.8475,22158245318.1535,22190528319.8918,22095697002.2855,22125962316.4151,22347907953.3662,22224829009.2388,..,..,..,..
Canada,CAN,"Industrial Production, constant US$,,,",IPTOTNSKD,262842094764.819,21801219263.27,22369150185.2543,22497392651.5089,21379851159.8623,21141686579.6753,21984422786.4908,21288249398.2519,22057704195.7791,22240907718.9998,21892821024.8804,22827158993.3062,21361530807.5402,..,..,..,..,..,21966102434.1687,22753877584.0179,22808838640.9842,21361530807.5402,21196647636.6415,22094344900.4232,21306569750.574,21966102434.1687,22167626309.7115,21892821024.8804,..,..,..,..,..,..
Canada,CAN,"Months Import Cover of Foreign Reserves,,,,",IMPCOV,0.18255520925,2.35915229878,2.2360063697,2.09236788521,2.07331906787,2.15376244563,2.06034465755,2.11308286934,2.12221245158,2.10176291562,2.1399934256,2.21803452922,2.27471581697,..,..,..,..,0.20579512921,2.23976506997,2.27111831954,2.38486663145,2.45328320883,2.34613295427,2.3184379621,2.41282113206,2.39131175835,2.33413875255,2.42032697917,2.4394410294,2.44035360325,..,..,..,..
Canada,CAN,"Nominal Effective Exchange Rate,,,,",NEER,87.72491752744,88.13922109286,87.52421816943,88.60789430302,89.30060810352,88.53802528773,88.89604861587,89.01723891497,88.92088434815,87.46317640256,85.523648283,86.22418378061,84.54386302758,..,..,..,..,85.14266784398,84.89656124572,85.17772014965,84.18062047997,84.94236184532,84.74622036971,86.42802981018,86.60816429733,85.22133860421,85.44584491062,84.67274655692,83.84899831861,85.54340753955,..,..,..,..
Canada,CAN,"Official exchange rate, LCU per USD, period average,,",DPANUSLCU,1.30159677403,1.26219047619,1.272225,1.26604347826,1.26216666667,1.28465909091,1.28218181818,1.29333333333,1.29173913043,1.33247727273,1.37019047619,1.34313636364,1.35881818182,..,..,..,..,1.34943940453,1.34302272727,1.343325,1.36776086957,1.3489,1.352,1.33063636364,1.32173809524,1.34704347826,1.35469047619,1.36959090909,1.37163636364,1.34292857143,..,..,..,..
Canada,CAN,"Real Effective Exchange Rate,,,,",REER,85.4084089248,84.92293547619,84.5187315,85.75742086957,86.66923714286,86.64951386364,87.32725954545,87.21850142857,87.02553217391,85.34283295455,83.52918214286,84.10028704545,81.83947295455,..,..,..,..,82.45604812705,81.53863068182,81.71669,80.59758826087,81.692777,82.11272195652,84.00550704545,84.2400697619,83.20872347826,83.28446071429,82.50506045455,81.72133840909,82.8490097619,..,..,..,..
Canada,CAN,"Retail Sales Volume,Index,,,",RETSALESSA,109.93308754341,113.02406077327,112.9482244504,111.92044270625,110.79875941312,112.0268635113,112.70033995224,108.40877744726,109.8801708013,110.00020552229,105.56152901592,105.47212691639,106.45555001119,..,..,..,..,108.13078019037,109.14983803976,108.00114838451,107.31455375344,108.3819624789,108.24838984679,108.12422373806,108.03555675552,107.71697901143,108.64820626339,107.7841285758,107.75441551486,108.40995992195,..,..,..,..
Canada,CAN,"Stock Markets, LCU,,,",DSTKMKTXN,173.12551924138,180.47641379491,182.18518622045,185.56495186468,185.2234593118,175.04933058716,169.42581740675,162.4270026794,170.54576876477,164.25745275064,161.95371305848,170.84496433423,169.55217012324,..,..,..,..,172.59770428661,173.81314469453,176.16156705594,170.34049159579,175.75674629186,173.73233496794,170.4536488858,173.99944166437,172.37738996804,172.3360442543,164.78625089521,170.73457960946,176.68081155607,..,..,..,..
Canada,CAN,"Stock Markets, US$,,,",DSTKMKTXD,138.98451776081,149.16983317731,149.35324209133,152.88982549012,153.07488716472,142.09647504322,137.89441749537,130.97506272581,137.64978628257,128.59006090282,123.31631455363,132.67690380836,130.12740439449,..,..,..,..,133.42168901249,135.04364940817,136.79839549346,129.8933365569,135.9037221845,134.02261639127,133.59949665858,137.31510868361,133.43049195614,132.68734068739,125.47320258708,129.82776136092,137.06514618189,..,..,..,..
Canada,CAN,"Terms of Trade,,,,",TOT,..,1.01171736278,1.02282738482,1.04780255711,1.06055032747,1.0859633473,1.07202245474,1.04345051595,1.04210694971,0.99997524285,0.97142514976,0.96847272325,0.98486325594,..,..,..,..,..,0.97616770299,0.96133215956,0.94395989553,0.92809508167,0.91565925961,0.91520419709,0.93095685388,0.9336740903,0.94419610524,0.93243438646,0.93184693944,0.91911442313,..,..,..,..
Canada,CAN,"Total Reserves,,,,",TOTRESV,106952.3608108,104402.161745237,102889.162299627,103763.661979195,105617.361299967,107893.160466075,106282.261056336,106637.360926222,107766.16051261,102771.162342864,103483.662081792,106163.56109983,106952.3608108,..,..,..,..,117550.856927328,109601.559840088,108463.160257217,109654.259820778,114028.358218032,113514.358406371,113956.558244341,113994.458230454,114173.658164792,111938.758983697,112030.158950207,114926.457888953,117550.856927328,..,..,..,..
Canada,CAN,"Unemployment rate,Percent,,,",UNEMPSA_,5.25,6.4,5.5,5.4,5.4,5.2,4.9,4.8,5.2,5.1,5.1,5,5,..,..,..,..,5.38333333333,5.1,5.1,5,5.1,5.2,5.4,5.5,5.5,5.5,5.7,5.7,5.8,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Global Economic Monitor (GEM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/21/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,Long definition,Source
CPTOTSAXMZGY,"Median inflation rate calculated for geographical aggregates (regions, world, etc) of the annual percent change of the CPI. Data is seasonally adjusted.",World Bank staff calculations based on Datastream data.
CPTOTSAXNZGY,"The consumer price index reflects the change in prices for the average consumer of a constant basket of consumer goods. Data is in nominal percentage terms, measured on a year-on-year basis, and seasonally adjusted.",World Bank staff calculations based on Datastream data.
CPTOTSAXN,The consumer price index reflects the change in prices for the average consumer of a constant basket of consumer goods. Data is in nominal terms and seasonally adjusted.,World Bank staff calculations based on Datastream data.
CPTOTNSXN,The consumer price index reflects the change in prices for the average consumer of a constant basket of consumer goods. Data is not seasonally adjusted.,World Bank staff calculations based on Datastream data.
DPANUSSPB,"Local currency units (LCU) per U.S. dollar, with values prior to the currency's introduction presented in the new currency's terms",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DPANUSSPF,"Local currency units (LCU) per U.S. dollar, with values after a new currency's introduction presented in the old currency's terms",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DXGSRMRCHNSKD,"Merchandise (goods) exports,  free on board (f.o.b.), in constant US$ millions not seasonally adjusted. The base year is 2005.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DXGSRMRCHSAKD,"Merchandise (goods) exports,  free on board (f.o.b.), in constant US$ millions, seasonally adjusted. The base year is 2005.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DXGSRMRCHNSCD,"Merchandise (goods) exports,  free on board (f.o.b.), in current US$ millions, not seasonally adjusted.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DXGSRMRCHSACD,"Merchandise (goods) exports,  free on board (f.o.b.), in current US$ millions, seasonally adjusted.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DXGSRMRCHNSXD,"The price index of Merchandise (goods) exports,  free on board (f.o.b.), in currrent US$ millions. Not seasonally adjusted.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DXGSRMRCHSAXD,"The price index of Merchandise (goods) exports,  free on board (f.o.b.), in US$ seasonally adjusted.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DMGSRMRCHNSKD,"Merchandise (goods) imports, cost, insurance and freight basis (c.i.f.), in constant US$ millions, not seasonally adjusted. The base year is 2005.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DMGSRMRCHSAKD,"Merchandise (goods) exports, cost, insurance and freight basis (c.i.f.), in constant US$ millions, seasonally adjusted. The base year is 2005.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DMGSRMRCHNSCD,"Merchandise (goods) imports, cost, insurance and freight basis (c.i.f.), in current US$ millions, not seasonally adjusted.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DMGSRMRCHSACD,"Merchandise (goods) imports, cost, insurance and freight basis (c.i.f.), in current US$ millions, seasonally adjusted.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DMGSRMRCHNSXD,"The price index of Merchandise (goods) imports, cost, insurance and freight basis (c.i.f.), in constant US$ millions, not seasonally adjusted. The base year is 2005.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DMGSRMRCHSAXD,"The price index of Merchandise (goods) imports, cost, insurance and freight basis (c.i.f.), in constant US$ millions, seasonally adjusted. The base year is 2005.",World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
IPTOTSAKD,"An economic indicator that measures changes in output for the industrial sector of the economy. The industrial sector includes manufacturing, mining, and utilities. Data is in constant US$, seasonally adjusted. The base year is 2005.",World Bank staff calculations based on Datastream data.
IPTOTNSKD,"An economic indicator that measures changes in output for the industrial sector of the economy. The industrial sector includes manufacturing, mining, and utilities. Data is in constant US$, and not seasonally adjusted. The base year is 2005.",World Bank staff calculations based on Datastream data.
IMPCOV,The stock of international reserves is expressed as the number of months of financing-coverage it represents for the given country's imports of merchandise goods.,World Bank staff calculations based on Datastream data.
NEER,A measure of the value of a currency against a weighted average of several foreign currencies,World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DPANUSLCU,Official exchange rate refers to the exchange rate determined by national authorities or to the rate determined in the legally sanctioned exchange market. It is calculated as an annual average based on monthly averages (local currency units relative to the U.S. dollar).,World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
REER,Real effective exchange rate is the nominal effective exchange rate (a measure of the value of a currency against a weighted average of several foreign currencies) divided by a price deflator or index of costs.,World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DSTKMKTXN,Local equity market index valued in local currency unit (LCU) terms,World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
DSTKMKTXD,Local equity market index valued in US$ terms,World Bank staff calculations based on Datastream and IMF International Finance Statistics data.
TOT,The terms of trade effect equals capacity to import less exports of goods and services.,World Bank staff calculations based on Datastream data.
TOTRESV,"Total reserves comprise holdings of monetary gold, special drawing rights, reserves of IMF members held by the IMF, and holdings of foreign exchange under the control of monetary authorities. ",World Bank staff calculations based on Datastream data.
